:START_ID,:END_ID,:TYPE
researchgraph.org/ands/10378.3/8085/1018.16018,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16224,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16338,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16474,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16475,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16477,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/hhL8FBoh4LFJJyNKc64eknQQxymGcJUjRwimXwtS8ZrHn5hp1cuc,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/aQLKLrfrqFokLLVrGKHd7BLWGjoYmSYnyAXaR2s7yHh9j2rPDYTA,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/RHwALdGGhgwdg1Wt1WZrkWX5KjrEAkTiSfIuif0plmtsdfM51Bmc,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/LcZ9L1nmPnis2XaVSKv4ychEFPPdwfs7hh7T9k5Oxd7q18cKIyE7,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/OBejLp3C2wGrnF2rUMu09s6KbFZVZWlEoqN0FGty3ZPhvHygkS6j,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/l92CvEPESXV78KO0wuQSwuq4VYPE1tmdsfFOKlis93q7D5Y0qEJM,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/RfXyril3Zxk1lUWdv9caZJ9PC0WHgWdX10mj9xdZUnR68D9uCcvr,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.13864,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16486,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16491,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16492,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16493,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16494,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16495,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.14377,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16496,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16523,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16525,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16526,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16530,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16479,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16532,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16533,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16498,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/AMhzKjy8p31AwlnSGEeVxoVLMQa7TbMhCxghhizyuiuGZknRPuzh,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16527,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/FbODMaikLaN0ex5HdrcrKyEU5RqBfbAGbCGkgMSLnUJLkKLXUqJq,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/pIc0dZB0LujL99GdpWHnLNkCq3VPvPMJvRGPVmHJrgS2bvdDFMCs,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16594,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/0cNItCcod4TN2PTOVMAVa1mrMZsDLFYelohA8MputeUvjtCWCP2m,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/8EaQsfxbbkABpAU09jux14MlrCRI5lQUcIvtXvboEYMr1E8zojqy,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/O5ivztH5N1KSxRTMgL8xAHvFtG0JbfJMBfx2shSINl5dmkXmfyJ0,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.13706,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16611,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16607,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16609,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/4oKNJGDBXXSgwZ6OKesQpwQzpbXNjfFPI1gkwD2lR7HUcn84TI3x,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/ek1lND0EGfEyy7pwcifJTTUHE0hSLAlDjd9kOZvHXeHqtlIXXkNs,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/Fd0T67OvqCRgyZRYYSPFBQqnsvqdUJdpM48I1N4hfLoEB5sqO8Vg,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/kpRfvbu2m6o2VkJq5EwWtySc9BthTRg47X9sYtkbqz4cKDsG7Psq,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/v85TRhQ9MbLDRuyGHXlc7vC2TyFTc2e5rDESVMcJSLVZjKBGgLly,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/onjNLQMNJJq9lvXdonp8vkC97qsQhkBhd1T6RJdP5bcI0Ob0Pz9N,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16640,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16617,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/QNjukteMbGlIH9sLE4Nkj0jcCfCREDwlgFGrYL3ZhexPdQrHK5ST,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.13474,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.13700,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.14092,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.14366,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.14502,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.14680,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.15207,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.15555,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16348,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16602,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16637,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16642,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16681,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16682,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16683,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16686,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16745,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/cQjbjupHMZyMLwakWeGpldELalUA9YHcFQeObumNkKqV6q5SuB8G,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16059,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16750,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.14491,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16777,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16778,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.13797,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16687,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16688,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16689,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16690,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16691,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16692,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.15572,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16800,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16840,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16844,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/nQ82j4depRRKcInSQ9YmtNMQESiPPv93c7Vm2ZqiG8TJG6sn5hAp,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16839,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16841,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16842,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/1fU80o6EZoQFoDrxqr8mSa8XQhwWXP5OVQNL4KgUYWpcqHAHYzTH,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/EA9L10wZzKCPnd9xJnajmf2XcGIc0eguFf5w6smw2OcfSbDspEBC,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/mQWvjIWMxnj8wfQ63HkvoXxHjZO160ZjHMEQkrsIFCG1ImYBT9X8,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16846,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16854,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/HQMhrt5lagQbVYgC07uBBEQXHvVZTWPqDrxVLt6MzNOlCUNsR7Ti,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/yU2n7op42Yw9HVw0oNqevUKZPqXz1UkpFcDDrSxkGUjeGF4VilZE,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/eem7fdr2rcFpm1ILblBdn9KZ0wy4SY7X2jU8mc0DewTror3pDutQ,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/ZvOJRbPPs61u2BilFGScjy2lT9jlTUZJfDiXFXCXUtiNVrYrXHu7,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/E2d8ozLinAMmCKPGReRFfEStunYqCjz6cC5r2Hzg8bsBL87tcPYi,researchgraph.org/ands/0874ad60-ab4d-11df-aebd-0002a5d5c51b,hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16792,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16873,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16876,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16878,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16879,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16880,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16911,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16874,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16877,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16914,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16791,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16912,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/zrBbv29bXJC0psK8Mh2TGPVUm2C8H7e7oF8Jy8LmHdcXvNV7UORr,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/sFTyHurvBKhhjPAh6aZkfGBfDrhSzYkRu4g1oxnQ8uXhaop7oeiu,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16962,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16965,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16963,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/uWOy8m4ii81vRIfifYHblMaR4F3AvKJQxoevB9EJ7v5O4aWaYuba,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/Getfqj564z7bUotJoopRhxuP31czAUK6Z4cfd7b8x99insRBH7jP,researchgraph.org/ands/0a7c2eb6-9026-11e1-bb8e-f04da20254be,isMemberOf
researchgraph.org/ands/10378.3/8085/1018.16968,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16181,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16986,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
researchgraph.org/ands/10378.3/8085/1018.16967,"researchgraph.org/ands/Contributor:Queensland University of Technology",hasAssociationWith
